,Y0,Y1,Y2,Q0,Q1,Q2,Ci,Cm
2106.757618376968,7.664801814624638e-08,3.085075888064325e-05,0.024865847158388858,0.0018761909707786584,1.143655139919591,1315.0106908411276,0.09791527949245286,3.856314009321525
2107.757618376968,7.664763490717624e-08,3.0846975682843264e-05,0.02485987691174457,0.001877072204175347,1.1441280396445885,1315.486992967666,0.09791430034455369,3.8558411133797255
2108.757618376968,7.66472516700223e-08,3.084319296788552e-05,0.024853908129433326,0.001877953428759747,1.144600879014307,1315.9631783403686,0.09791332120644594,3.855368277792722
2109.757618376968,7.664686843478455e-08,3.083941073570606e-05,0.02484794081108861,0.0018788346445319467,1.1450736580367393,1316.4392469884444,0.09791234207812953,3.854895502552522
2110.757618376968,7.664648520146294e-08,3.083562898624095e-05,0.02484197495634398,0.0018797158514920341,1.1455463767198772,1316.9151989410957,0.09791136295960436,3.854422787651133
2111.757618376968,7.664610197005751e-08,3.083184771942628e-05,0.024836010564833103,0.0018805970496400975,1.1460190350717114,1317.391034227517,0.09791038385087031,3.853950133080566
2112.757618376968,7.664571874056824e-08,3.082806693519812e-05,0.024830047636189737,0.0018814782389762249,1.1464916331002317,1317.866752876895,0.0979094047519273,3.8534775388328297
2113.757618376968,7.664533551299511e-08,3.082428663349256e-05,0.024824086170047728,0.0018823594195005043,1.1469641708134264,1318.3423549184097,0.09790842566277524,3.853005004899937
2114.757618376968,7.664495228733812e-08,3.082050681424571e-05,0.02481812616604103,0.001883240591213024,1.147436648219283,1318.8178403812333,0.09790744658341402,3.8525325312738996
2115.757618376968,7.664456906359725e-08,3.081672747739367e-05,0.024812167623803668,0.0018841217541138721,1.147909065325788,1319.2932092945305,0.09790646751384355,3.8520601179467313
2116.757618376968,7.664418584177248e-08,3.081294862287256e-05,0.02480621054296976,0.0018850029082031368,1.1483814221409265,1319.7684616874585,0.09790548845406372,3.8515877649104473
2117.757618376968,7.664380262186381e-08,3.080917025061851e-05,0.024800254923173563,0.0018858840534809061,1.1488537186726828,1320.2435975891672,0.09790450940407443,3.8511154721570633
2118.757618376968,7.664341940387126e-08,3.0805392360567654e-05,0.024794300764049367,0.001886765189947268,1.14932595492904,1320.7186170287991,0.0979035303638756,3.8506432396785963
2119.757618376968,7.664303618779478e-08,3.080161495265613e-05,0.024788348065231596,0.0018876463176023108,1.1497981309179799,1321.1935200354892,0.09790255133346712,3.8501710674670644
2120.757618376968,7.664265297363438e-08,3.079783802682011e-05,0.024782396826354736,0.0018885274364461224,1.1502702466474837,1321.668306638365,0.09790157231284889,3.8496989555144867
2121.757618376968,7.664226976139004e-08,3.079406158299573e-05,0.0247764470470534,0.0018894085464787912,1.1507423021255307,1322.1429768665469,0.09790059330202082,3.8492269038128835
2122.757618376968,7.664188655106176e-08,3.079028562111917e-05,0.024770498726962263,0.001890289647700405,1.1512142973601,1322.6175307491471,0.09789961430098282,3.848754912354276
2123.757618376968,7.664150334264951e-08,3.078651014112663e-05,0.024764551865716126,0.0018911707401110523,1.1516862323591692,1323.0919683152713,0.09789863530973478,3.848282981130687
2124.757618376968,7.664112013615332e-08,3.0782735142954254e-05,0.024758606462949837,0.0018920518237108208,1.1521581071307145,1323.5662895940172,0.0978976563282766,3.8478111101341397
2125.757618376968,7.664073693157316e-08,3.0778960626538286e-05,0.024752662518298395,0.0018929328984997988,1.1526299216827116,1324.0404946144754,0.09789667735660819,3.847339299356659
2126.757618376968,7.664035372890901e-08,3.0775186591814905e-05,0.024746720031396843,0.0018938139644780745,1.1531016760231347,1324.5145834057287,0.09789569839472945,3.8468675487902706
2127.757618376968,7.663997052816087e-08,3.077141303872032e-05,0.024740779001880348,0.0018946950216457358,1.153573370159957,1324.9885559968527,0.09789471944264026,3.8463958584270013
2128.757618376968,7.663958732932873e-08,3.0767639967190764e-05,0.024734839429384155,0.001895576070002871,1.154045004101151,1325.4624124169159,0.09789374050034055,3.845924228258879
2129.757618376968,7.663920413241257e-08,3.076386737716248e-05,0.024728901313543605,0.0018964571095495682,1.154516577854687,1325.9361526949788,0.09789276156783022,3.845452658277933
2130.757618376968,7.663882093741239e-08,3.0760095268571695e-05,0.024722964653994126,0.0018973381402859154,1.1549880914285358,1326.4097768600948,0.09789178264510917,3.844981148476193
2131.757618376968,7.663843774432819e-08,3.075632364135465e-05,0.024717029450371252,0.0018982191622120006,1.1554595448306655,1326.8832849413097,0.09789080373217729,3.84450969884569
2132.757618376968,7.663805455315996e-08,3.075255249544762e-05,0.024711095702310608,0.001899100175327912,1.1559309380690443,1327.3566769676622,0.0978898248290345,3.8440383093784574
2133.757618376968,7.663767136390765e-08,3.074878183078687e-05,0.024705163409447912,0.0018999811796337378,1.1564022711516388,1327.8299529681833,0.09788884593568067,3.8435669800665275
2134.757618376968,7.663728817657131e-08,3.074501164730866e-05,0.024699232571418952,0.0019008621751295661,1.1568735440864146,1328.3031129718968,0.09788786705211575,3.843095710901935
2135.757618376968,7.663690499115089e-08,3.074124194494929e-05,0.024693303187859644,0.0019017431618154848,1.1573447568813362,1328.7761570078192,0.0978868881783396,3.842624501876716
2136.757618376968,7.66365218076464e-08,3.073747272364504e-05,0.02468737525840597,0.0019026241396915822,1.157815909544367,1329.249085104959,0.09788590931435215,3.8421533529829066
2137.757618376968,7.663613862605781e-08,3.073370398333222e-05,0.024681448782694026,0.0019035051087579462,1.1582870020834692,1329.721897292318,0.09788493046015329,3.8416822642125448
2138.757618376968,7.663575544638514e-08,3.072993572394714e-05,0.024675523760359974,0.0019043860690146652,1.1587580345066042,1330.1945935988904,0.09788395161574291,3.8412112355576693
2139.757618376968,7.663537226862834e-08,3.0726167945426124e-05,0.024669600191040107,0.001905267020461827,1.159229006821732,1330.6671740536628,0.09788297278112093,3.84074026701032
2140.757618376968,7.663498909278745e-08,3.072240064770549e-05,0.024663678074370768,0.00190614796309952,1.1596999190368116,1331.1396386856145,0.09788199395628726,3.840269358562538
2141.757618376968,7.663460591886242e-08,3.071863383072157e-05,0.024657757409988428,0.001907028896927832,1.1601707711598008,1331.6119875237175,0.09788101514124178,3.8397985102063656
2142.757618376968,7.663422274685326e-08,3.071486749441072e-05,0.02465183819752963,0.0019079098219468512,1.1606415631986569,1332.0842205969363,0.09788003633598441,3.839327721933846
2143.757618376968,7.663383957675995e-08,3.0711101638709294e-05,0.02464592043663102,0.0019087907381566656,1.1611122951613353,1332.5563379342282,0.09787905754051504,3.838856993737023
2144.757618376968,7.663345640858248e-08,3.0707336263553646e-05,0.02464000412692933,0.0019096716455573636,1.161582967055791,1333.0283395645426,0.09787807875483358,3.8383863256079427
2145.757618376968,7.663307324232086e-08,3.070357136888016e-05,0.02463408926806139,0.001910552544149033,1.162053578889977,1333.5002255168222,0.09787709997893991,3.8379157175386514
2146.757618376968,7.663269007797504e-08,3.0699806954625203e-05,0.024628175859664116,0.0019114334339317618,1.1625241306718463,1333.971995820002,0.09787612121283396,3.8374451695211964
2147.757618376968,7.663230691554507e-08,3.069604302072517e-05,0.02462226390137453,0.0019123143149056383,1.1629946224093504,1334.4436505030094,0.09787514245651562,3.8369746815476264
2148.757618376968,7.663192375503091e-08,3.069227956711647e-05,0.02461635339282973,0.0019131951870707505,1.1634650541104392,1334.915189594765,0.0978741637099848,3.8365042536099914
2149.757618376968,7.663154059643254e-08,3.068851659373549e-05,0.024610444333666923,0.0019140760504271867,1.163935425783062,1335.3866131241816,0.09787318497324139,3.836033885700342
2150.757618376968,7.663115743974993e-08,3.068475410051864e-05,0.02460453672352338,0.0019149569049750348,1.1644057374351673,1335.8579211201645,0.0978722062462853,3.83556357781073
2151.757618376968,7.663077428498313e-08,3.068099208740237e-05,0.024598630562036494,0.001915837750714383,1.1648759890747018,1336.329113611612,0.09787122752911644,3.835093329933209
2152.757618376968,7.663039113213208e-08,3.0677230554323094e-05,0.024592725848843765,0.001916718587645319,1.1653461807096115,1336.8001906274146,0.09787024882173469,3.8346231420598325
2153.757618376968,7.66300079811968e-08,3.067346950121726e-05,0.02458682258358272,0.0019175994157679315,1.1658163123478413,1337.271152196456,0.09786927012413997,3.8341530141826556
2154.757618376968,7.662962483217728e-08,3.06697089280213e-05,0.024580920765891044,0.001918480235082308,1.166286383997335,1337.741998347612,0.09786829143633217,3.833682946293735
2155.757618376968,7.662924168507348e-08,3.06659488346717e-05,0.024575020395406492,0.001919361045588537,1.1667563956660352,1338.2127291097515,0.0978673127583112,3.833212938385128
2156.757618376968,7.662885853988541e-08,3.0662189221104916e-05,0.024569121471766903,0.0019202418472867061,1.1672263473618836,1338.6833445117356,0.09786633409007697,3.832742990448893
2157.757618376968,7.662847539661307e-08,3.065843008725742e-05,0.024563223994610216,0.0019211226401769038,1.1676962390928207,1339.1538445824183,0.09786535543162937,3.8322731024770897
2158.757618376968,7.662809225525644e-08,3.065467143306569e-05,0.024557327963574457,0.0019220034242592183,1.168166070866786,1339.624229350646,0.0978643767829683,3.8318032744617785
2159.757618376968,7.662770911581551e-08,3.065091325846623e-05,0.024551433378297752,0.0019228841995337373,1.1686358426917178,1340.094498845258,0.09786339814409367,3.8313335063950213
2160.757618376968,7.662732597829027e-08,3.064715556339556e-05,0.02454554023841833,0.001923764966000549,1.1691055545755533,1340.5646530950862,0.09786241951500538,3.830863798268881
2161.757618376968,7.662694284268072e-08,3.0643398347790156e-05,0.02453964854357448,0.0019246457236597415,1.1695752065262286,1341.0346921289552,0.09786144089570334,3.8303941500754215
2162.757618376968,7.662655970898684e-08,3.0639641611586556e-05,0.02453375829340461,0.001925526472511403,1.1700447985516789,1341.504615975682,0.09786046228618744,3.8299245618067075
2163.757618376968,7.662617657720863e-08,3.063588535472128e-05,0.024527869487547205,0.0019264072125556213,1.170514330659838,1341.9744246640767,0.09785948368645758,3.8294550334548054
2164.757618376968,7.662579344734607e-08,3.063212957713087e-05,0.024521982125640863,0.0019272879437924847,1.170983802858639,1342.4441182229414,0.09785850509651367,3.828985565011782
2165.757618376968,7.662541031939916e-08,3.062837427875188e-05,0.024516096207324246,0.0019281686662220813,1.1714532151560135,1342.9136966810713,0.09785752651635561,3.8285161564697057
2166.757618376968,7.662502719336786e-08,3.0624619459520846e-05,0.024510211732236133,0.001929049379844499,1.1719225675598925,1343.3831600672543,0.09785654794598331,3.828046807820646
